order_id,customer_id,order_date,status,total_amount
2205,284,2024-11-29,completed,39000000
2206,284,2023-03-21,completed,18000000
2207,284,2024-01-03,completed,15000000
2208,284,2023-01-06,cancelled,16000000
2209,284,2024-01-05,completed,16000000
2210,284,2023-05-22,completed,30000000
2211,284,2023-10-15,completed,21000000
2212,284,2023-03-18,completed,26000000
2213,284,2023-12-21,completed,24000000
2214,284,2024-08-14,completed,30000000
2215,285,2023-08-13,cancelled,3100000
2216,285,2024-04-15,completed,2600000
2217,285,2024-05-30,completed,3600000
2218,285,2024-10-29,cancelled,3200000
2219,285,2023-09-26,completed,1800000
2220,285,2024-07-09,cancelled,2900000
2221,285,2023-03-02,cancelled,500000
2222,285,2023-04-29,completed,1500000
2223,285,2024-04-19,cancelled,2400000
2224,286,2023-11-19,completed,9000000
2225,286,2024-01-07,completed,17000000
2226,286,2024-11-27,completed,46000000
2227,286,2023-12-02,completed,18000000
2228,287,2024-08-30,completed,6000000
2229,287,2024-04-28,cancelled,13700000
2230,287,2024-06-11,cancelled,13200000
2231,287,2023-08-07,cancelled,1200000
2232,287,2023-09-22,completed,7600000
2233,287,2023-08-16,completed,2400000
2234,287,2023-08-07,cancelled,9000000
2235,287,2023-09-05,completed,6400000
2236,287,2024-07-12,completed,16000000
2237,288,2023-07-19,completed,8000000
2238,288,2024-10-07,cancelled,9700000
2239,288,2023-02-18,completed,3000000
2240,288,2023-10-11,completed,10900000
2241,288,2023-07-07,completed,4500000
2242,288,2023-12-08,cancelled,6500000
2243,288,2024-10-06,completed,3600000
2244,288,2023-04-15,cancelled,1500000
2245,288,2023-04-13,completed,13300000
2246,288,2024-11-29,completed,5200000
2247,288,2024-01-15,cancelled,9500000
2248,289,2023-01-01,cancelled,13000000
2249,289,2023-11-18,cancelled,13000000
2250,289,2024-03-03,cancelled,3000000
2251,289,2023-11-24,completed,25000000
2252,289,2024-11-01,completed,25000000
2253,290,2023-04-13,cancelled,4500000
2254,290,2024-09-01,completed,10200000
2255,290,2024-11-13,cancelled,1500000
2256,290,2023-01-10,cancelled,10800000
2257,290,2023-11-08,cancelled,2000000
2258,290,2024-12-07,cancelled,2000000
2259,290,2023-10-12,completed,2000000
2260,290,2024-06-02,completed,5400000
2261,290,2024-10-31,completed,5700000
2262,290,2024-12-03,completed,4000000
2263,291,2024-05-13,completed,15000000
2264,291,2024-08-07,completed,5000000
2265,291,2024-03-25,completed,15000000
2266,291,2024-05-05,completed,20000000
2267,291,2024-08-06,cancelled,40000000
2268,291,2023-08-19,completed,33000000
2269,291,2023-01-12,completed,11000000
2270,291,2023-07-08,completed,38000000
2271,291,2023-06-03,completed,11000000
2272,292,2024-08-08,completed,35000000
2273,292,2023-09-06,completed,5000000
2274,292,2024-03-30,completed,19000000
2275,293,2024-04-12,completed,11700000
2276,293,2024-02-09,completed,3900000
2277,293,2024-12-11,completed,6900000
2278,293,2024-12-12,completed,2400000
2279,293,2023-12-19,cancelled,8100000
2280,293,2023-01-07,completed,10800000
2281,293,2024-06-21,cancelled,13500000
2282,293,2024-08-02,completed,1200000
2283,294,2024-07-02,completed,15000000
2284,294,2023-11-17,completed,34000000
2285,294,2023-02-21,cancelled,28000000
2286,294,2024-12-17,completed,15000000
2287,294,2023-06-08,completed,34000000
2288,294,2024-06-10,completed,24000000
2289,295,2023-05-19,completed,2100000
2290,295,2023-10-13,completed,3900000
2291,295,2024-03-07,cancelled,6300000
2292,295,2023-07-20,completed,3200000
2293,295,2024-10-11,completed,1000000
2294,295,2024-12-13,completed,2400000
2295,296,2024-12-13,cancelled,2500000
2296,296,2023-07-18,completed,3100000
2297,296,2024-02-21,completed,1300000
2298,296,2024-09-01,completed,3900000
2299,296,2023-03-14,completed,3900000
2300,297,2024-04-25,completed,5000000
2301,297,2024-06-27,completed,6000000
2302,297,2024-07-08,cancelled,15000000
2303,297,2024-02-01,completed,14000000
2304,298,2024-05-13,completed,1600000
2305,298,2024-01-13,cancelled,5000000
2306,298,2023-08-28,completed,2100000
2307,298,2023-03-03,completed,4000000
2308,298,2023-07-21,completed,4000000
2309,298,2023-11-06,completed,3700000
2310,298,2023-05-31,completed,7900000
2311,298,2023-06-04,completed,2400000
2312,298,2024-08-31,cancelled,2400000
2313,299,2024-02-22,completed,3000000
2314,299,2024-09-07,completed,5100000
2315,299,2023-10-16,cancelled,3400000
2316,299,2023-02-28,completed,1300000
2317,299,2023-02-05,cancelled,1300000
2318,299,2024-12-24,cancelled,5800000
2319,299,2023-10-01,completed,6200000
2320,299,2024-12-30,cancelled,5500000
2321,299,2023-07-24,completed,3200000
2322,299,2023-10-05,completed,4800000
2323,299,2024-12-15,cancelled,6400000
2324,299,2023-03-31,cancelled,2500000
2325,300,2023-11-27,cancelled,10500000
2326,300,2023-11-06,cancelled,2700000
2327,300,2023-01-14,completed,6000000
2328,300,2024-01-30,completed,8700000
2329,300,2023-06-11,cancelled,3000000
2330,301,2023-11-13,completed,1600000
2331,301,2023-08-14,completed,4900000
2332,301,2024-05-22,cancelled,1800000
2333,301,2023-03-23,completed,5200000
2334,301,2023-06-30,completed,5400000
2335,301,2024-10-20,cancelled,1500000
2336,301,2024-06-25,completed,3000000
2337,301,2024-08-14,completed,3000000
2338,302,2024-10-06,completed,2400000
2339,302,2024-01-12,completed,500000
2340,302,2023-06-05,completed,4000000
2341,303,2024-11-09,cancelled,2100000
2342,303,2023-01-28,completed,2300000
2343,303,2023-08-11,cancelled,1600000
2344,303,2023-06-18,cancelled,1000000
2345,303,2024-01-23,completed,5800000
2346,303,2024-10-22,completed,6200000
2347,303,2023-08-29,completed,3400000
2348,303,2024-09-22,completed,2100000
2349,303,2023-08-16,cancelled,1300000
2350,303,2024-03-09,completed,3400000
2351,304,2024-06-07,completed,2300000
2352,304,2023-05-08,completed,1600000
2353,304,2024-07-20,completed,3400000
2354,305,2024-12-25,cancelled,3100000
2355,305,2023-11-29,completed,2100000
2356,305,2023-06-15,cancelled,1500000
2357,305,2023-04-19,cancelled,2800000
2358,305,2024-07-27,cancelled,3900000
2359,305,2024-12-02,completed,1500000
2360,305,2024-01-22,completed,1800000
2361,305,2024-10-12,cancelled,4800000
2362,305,2024-06-28,completed,5100000
2363,306,2023-11-09,cancelled,2800000
2364,306,2023-03-15,completed,2300000
2365,306,2023-08-23,completed,3300000
2366,306,2023-02-16,completed,4400000
2367,306,2023-03-30,completed,3900000
2368,306,2024-08-06,cancelled,2400000
2369,306,2024-01-20,completed,3000000
2370,306,2023-07-09,completed,500000
2371,306,2023-06-22,completed,3000000
2372,306,2024-05-23,completed,800000
2373,306,2023-07-26,completed,4900000
2374,307,2024-06-19,completed,800000
2375,307,2024-05-10,completed,2100000
2376,307,2023-01-29,completed,6400000
2377,307,2024-03-06,completed,3000000
2378,307,2023-07-27,completed,1500000
2379,307,2023-12-03,completed,2400000
2380,307,2024-08-15,completed,1600000
2381,307,2024-08-23,completed,1000000
2382,307,2024-01-23,completed,4000000
2383,307,2023-05-24,completed,5100000
2384,307,2024-08-30,completed,2600000
2385,307,2023-02-04,completed,4000000
2386,308,2023-02-08,completed,40000000
2387,308,2024-08-02,completed,18000000
2388,308,2023-02-20,completed,34000000
2389,308,2023-07-31,completed,12000000
2390,308,2024-06-21,completed,25000000
2391,308,2023-12-05,cancelled,18000000
2392,309,2023-03-16,cancelled,24000000
2393,309,2024-08-06,cancelled,18000000
2394,309,2024-12-23,cancelled,25000000
2395,309,2023-10-19,completed,30000000
2396,309,2023-06-25,completed,15000000
2397,309,2024-03-06,completed,60000000
2398,309,2023-10-04,completed,20000000
2399,310,2024-12-08,completed,4000000
2400,310,2024-02-27,completed,3800000
2401,310,2023-11-08,completed,800000
2402,311,2024-08-03,completed,1200000
2403,311,2023-12-31,completed,2000000
2404,311,2024-04-17,completed,15100000
2405,311,2024-04-27,cancelled,13000000
2406,311,2023-03-12,completed,12400000
2407,311,2023-03-28,completed,6700000
2408,312,2024-11-17,completed,5000000
2409,312,2024-04-13,completed,20000000
2410,312,2024-08-16,completed,44000000
2411,312,2024-08-05,cancelled,38000000
2412,312,2023-04-02,completed,28000000
2413,313,2023-03-01,completed,3300000
2414,313,2023-12-13,completed,2500000
2415,313,2023-06-06,completed,1000000
2416,313,2024-08-10,cancelled,1300000
2417,313,2023-08-24,completed,2600000
2418,313,2024-12-09,completed,5000000
2419,313,2023-12-22,cancelled,3700000
2420,313,2023-06-27,completed,2800000
2421,314,2024-05-14,completed,5000000
2422,314,2023-05-15,completed,26000000
2423,314,2023-06-16,cancelled,9000000
2424,314,2024-01-18,completed,32000000
2425,314,2024-12-08,completed,20000000
2426,314,2023-02-21,completed,19000000
2427,314,2024-11-24,completed,13000000
2428,315,2024-09-05,completed,5600000
2429,315,2023-05-31,cancelled,5300000
2430,315,2024-08-10,cancelled,800000
2431,315,2023-04-13,completed,500000
2432,315,2024-04-13,cancelled,800000
2433,315,2024-12-14,completed,6400000
2434,315,2024-05-11,completed,2400000
2435,315,2024-09-04,completed,2400000
2436,316,2023-09-15,completed,20000000
2437,316,2023-06-26,completed,24000000
2438,316,2023-10-24,completed,10000000
2439,316,2024-11-26,completed,28000000
2440,316,2023-01-02,completed,15000000
2441,316,2023-01-19,completed,28000000
2442,316,2024-01-19,completed,35000000
2443,316,2023-09-21,completed,19000000
2444,316,2024-09-04,completed,24000000
2445,316,2024-01-03,completed,6000000
2446,316,2024-02-13,completed,3000000
2447,316,2023-05-18,completed,24000000
2448,317,2024-02-25,completed,30000000
2449,317,2024-02-16,completed,11000000
2450,317,2023-06-26,cancelled,19000000
2451,317,2024-03-17,completed,33000000
2452,317,2023-04-10,completed,3000000
2453,317,2023-02-11,completed,18000000
2454,317,2023-03-27,completed,8000000
2455,317,2024-01-17,completed,9000000
2456,318,2024-03-21,completed,10400000
2457,318,2024-07-04,completed,9300000
2458,318,2024-05-29,cancelled,15000000
2459,318,2023-09-08,cancelled,12900000
2460,318,2024-02-16,completed,12300000
2461,319,2023-04-25,completed,21000000
2462,319,2024-09-18,completed,15000000
2463,319,2024-08-04,cancelled,5000000
2464,319,2024-04-27,cancelled,37000000
2465,319,2024-08-31,cancelled,39000000
2466,320,2024-10-29,completed,8000000
2467,320,2024-03-18,completed,9000000
2468,320,2023-06-22,completed,3000000
2469,320,2023-07-21,completed,13000000
2470,321,2023-12-01,cancelled,25000000
2471,321,2024-07-17,completed,36000000
2472,321,2024-08-01,cancelled,5000000
2473,322,2024-02-12,completed,13200000
2474,322,2023-07-31,cancelled,11500000
2475,322,2024-02-22,cancelled,3600000
2476,322,2023-12-11,completed,9500000
2477,322,2023-03-18,completed,7200000
2478,322,2023-04-12,completed,7000000
2479,322,2023-03-06,completed,9600000
2480,322,2024-05-08,completed,3600000
2481,322,2024-10-06,completed,7500000
2482,322,2024-10-31,cancelled,6000000
2483,323,2024-04-23,completed,30000000
2484,323,2024-06-30,completed,18000000
2485,323,2023-06-04,completed,33000000
2486,323,2023-04-07,completed,22000000
2487,323,2024-11-18,completed,6000000
2488,324,2024-08-16,cancelled,6000000
2489,324,2023-10-02,completed,30000000
2490,324,2023-11-08,completed,37000000
2491,324,2024-12-03,completed,34000000
2492,324,2023-03-19,cancelled,24000000
2493,325,2023-04-26,completed,8500000
2494,325,2023-12-18,completed,3000000
2495,325,2024-08-21,completed,13000000
2496,325,2024-02-08,cancelled,4500000
2497,325,2023-06-17,completed,10500000
2498,325,2024-07-01,cancelled,8000000
2499,325,2023-01-01,completed,9000000
2500,326,2024-07-18,completed,6300000
2501,326,2024-04-02,cancelled,800000
2502,326,2023-01-01,completed,5400000
2503,326,2024-09-02,completed,2400000
2504,326,2023-04-10,completed,3400000
2505,326,2023-10-29,completed,1500000
2506,326,2023-01-20,completed,4500000
2507,326,2024-12-05,completed,3200000
2508,326,2023-09-16,completed,1000000
2509,326,2024-11-12,completed,5200000
2510,326,2023-05-10,completed,4100000
2511,327,2023-07-05,completed,10000000
2512,327,2024-10-12,completed,22000000
2513,327,2023-11-07,completed,22000000
2514,327,2023-08-26,completed,16000000
2515,327,2023-12-23,completed,30000000
2516,328,2024-02-08,completed,2700000
2517,328,2024-04-28,completed,9000000
2518,328,2023-10-05,completed,7500000
2519,328,2023-11-25,completed,4500000
2520,328,2023-12-21,completed,9000000
2521,328,2024-04-04,completed,9000000
2522,329,2024-04-03,completed,4200000
2523,329,2023-11-01,completed,3900000
2524,329,2024-08-07,completed,4100000
2525,329,2024-06-06,completed,1300000
2526,329,2023-03-12,completed,4800000
2527,329,2024-03-13,cancelled,6800000
2528,329,2023-03-11,completed,1500000
2529,330,2024-03-21,completed,1600000
2530,330,2024-03-31,completed,5400000
2531,330,2024-06-08,completed,1600000
2532,330,2024-05-04,completed,4900000
2533,330,2023-06-16,completed,6500000
2534,330,2024-01-21,completed,5200000
2535,330,2023-04-25,completed,2300000
2536,330,2024-12-01,completed,2300000
2537,330,2024-11-10,completed,3900000
2538,330,2023-11-01,completed,4900000
2539,330,2024-12-28,completed,3000000
2540,331,2023-03-15,completed,44000000
2541,331,2024-07-07,completed,38000000
2542,331,2023-04-12,cancelled,16000000
2543,331,2023-06-13,completed,42000000
2544,331,2024-03-20,cancelled,5000000
2545,332,2023-09-09,completed,12900000
2546,332,2024-08-09,completed,7200000
2547,332,2023-11-20,completed,13500000
2548,332,2024-05-31,completed,3600000
2549,332,2023-01-13,cancelled,6300000
2550,332,2024-02-09,completed,1200000
2551,332,2024-08-21,completed,8100000
2552,332,2023-11-11,completed,12600000
2553,332,2024-06-27,completed,4500000
2554,332,2023-02-13,completed,1200000
2555,332,2024-04-17,completed,3000000
2556,332,2024-06-27,completed,15900000
2557,333,2023-09-09,completed,2300000
2558,333,2024-07-11,completed,3900000
2559,333,2024-01-20,completed,4900000
2560,333,2024-11-26,completed,3400000
2561,333,2024-04-12,completed,3900000
2562,333,2023-01-05,completed,2400000
2563,333,2023-09-19,completed,5300000
2564,333,2023-07-29,completed,2600000
2565,333,2024-11-16,completed,800000
2566,333,2023-08-08,completed,3200000
2567,333,2024-06-05,cancelled,4000000
2568,333,2023-10-05,completed,2000000
2569,334,2024-02-26,completed,1600000
2570,334,2023-09-24,completed,2400000
2571,334,2024-06-01,completed,5000000
2572,334,2024-12-24,completed,4700000
2573,334,2023-09-30,cancelled,1500000
2574,334,2024-03-11,cancelled,800000
2575,334,2024-01-28,cancelled,3100000
2576,334,2023-11-09,cancelled,2400000
2577,334,2024-05-20,completed,4500000
2578,334,2024-05-01,completed,4000000
2579,334,2023-12-24,completed,4000000
2580,334,2023-09-26,completed,3200000
2581,335,2024-04-06,completed,10000000
2582,335,2023-03-09,completed,45000000
2583,335,2023-09-03,cancelled,5000000
2584,335,2024-09-28,completed,18000000
2585,335,2024-04-21,completed,27000000
2586,335,2023-03-22,cancelled,18000000
2587,335,2023-01-15,completed,8000000
2588,335,2024-09-28,completed,16000000
2589,336,2023-08-09,completed,3000000
2590,336,2024-04-04,completed,6000000
2591,336,2023-02-02,completed,20000000
2592,336,2023-03-13,completed,25000000
2593,336,2023-12-14,completed,15000000
2594,336,2024-07-30,cancelled,6000000
2595,336,2023-08-10,completed,5000000
2596,336,2023-02-05,completed,8000000
2597,336,2024-01-25,completed,24000000
2598,337,2024-02-22,cancelled,12200000
2599,337,2023-03-12,completed,2400000
2600,337,2023-09-08,completed,4200000
2601,337,2023-05-15,completed,3000000
2602,337,2023-07-05,completed,12500000
2603,337,2024-08-20,completed,11900000
2604,337,2023-12-28,completed,2400000
2605,338,2023-11-04,completed,1500000
2606,338,2023-12-20,cancelled,5500000
2607,338,2023-04-25,completed,3200000
2608,338,2024-07-03,completed,500000
2609,338,2024-07-07,cancelled,5400000
2610,338,2024-02-28,completed,4700000
2611,338,2023-10-03,completed,3700000
2612,338,2023-04-01,cancelled,2400000
2613,338,2023-02-03,completed,1600000
2614,338,2024-08-07,completed,4000000
2615,338,2023-07-22,cancelled,2500000
2616,338,2023-10-03,completed,2000000
2617,339,2024-02-25,completed,4500000
2618,339,2023-06-01,cancelled,2300000
2619,339,2023-08-12,completed,500000
2620,339,2024-01-21,completed,4900000
2621,339,2023-01-05,completed,500000
2622,339,2024-02-20,cancelled,2400000
2623,339,2023-04-05,completed,2400000
2624,339,2024-04-12,completed,4800000
2625,339,2023-03-26,cancelled,3500000
2626,339,2023-02-11,completed,3600000
2627,339,2023-09-08,cancelled,800000
2628,340,2023-03-29,completed,11700000
2629,340,2023-11-13,completed,1200000
2630,340,2024-11-11,completed,5600000
2631,340,2023-11-26,completed,9000000
2632,340,2023-06-01,completed,1500000
2633,340,2023-10-01,cancelled,1500000
2634,340,2024-12-24,cancelled,3600000
2635,340,2024-06-03,completed,6900000
2636,340,2023-10-23,cancelled,4200000
2637,340,2023-02-04,completed,3000000
2638,340,2023-11-29,cancelled,9300000
2639,341,2023-11-16,completed,13000000
2640,341,2023-03-31,completed,9000000
2641,341,2024-07-18,completed,15000000
2642,341,2024-03-04,cancelled,15000000
2643,341,2023-12-21,completed,24000000
2644,341,2024-09-08,completed,10000000
2645,341,2023-01-25,completed,14000000
2646,341,2023-01-31,completed,8000000
2647,341,2024-10-04,completed,27000000
2648,342,2024-05-24,completed,34000000
2649,342,2023-11-09,completed,13000000
2650,342,2023-11-04,completed,5000000
2651,343,2023-08-31,completed,5900000
2652,343,2023-12-25,completed,3700000
2653,343,2023-05-10,cancelled,2600000
2654,343,2023-01-04,completed,4300000
2655,343,2023-03-20,cancelled,5600000
2656,343,2023-10-04,cancelled,3400000
2657,343,2024-11-09,completed,1500000
2658,343,2023-01-16,completed,1500000
2659,344,2024-05-09,cancelled,8000000
2660,344,2023-11-17,cancelled,13000000
2661,344,2023-11-11,completed,40000000
2662,344,2024-09-11,completed,21000000
2663,344,2024-11-06,completed,23000000
2664,344,2023-07-20,completed,15000000
2665,344,2023-09-13,completed,28000000
2666,344,2023-03-08,completed,28000000
2667,344,2023-01-19,completed,5000000
2668,344,2023-07-06,completed,24000000
2669,344,2023-01-31,completed,29000000
2670,344,2023-04-13,completed,32000000
2671,345,2024-09-29,completed,3000000
2672,345,2023-10-10,completed,5000000
2673,345,2024-05-01,cancelled,12000000
2674,345,2024-05-23,completed,29000000
2675,345,2023-06-09,cancelled,33000000
2676,345,2023-02-22,completed,28000000
2677,345,2024-06-20,completed,16000000
2678,345,2023-12-12,completed,3000000
2679,345,2023-06-20,completed,34000000
2680,345,2024-04-24,completed,25000000
2681,345,2023-06-08,completed,30000000
2682,345,2024-01-29,completed,26000000
2683,346,2023-01-08,completed,30000000
2684,346,2024-04-21,cancelled,5000000
2685,346,2023-06-23,completed,16000000
2686,346,2023-06-16,cancelled,10000000
2687,347,2023-02-08,cancelled,43000000
2688,347,2023-12-27,cancelled,25000000
2689,347,2023-01-21,completed,36000000
2690,347,2024-01-09,completed,14000000
2691,347,2024-02-21,cancelled,13000000
2692,347,2023-01-05,completed,3000000
2693,347,2023-02-17,cancelled,18000000
2694,347,2024-12-20,completed,9000000
2695,347,2023-08-16,completed,29000000
2696,347,2023-04-20,completed,5000000
2697,347,2023-08-23,completed,6000000
2698,347,2024-01-22,completed,29000000
2699,348,2023-08-25,completed,2900000
2700,348,2023-05-02,cancelled,4200000
2701,348,2023-06-09,completed,3100000
2702,348,2023-03-20,cancelled,3400000
2703,348,2024-08-29,completed,6800000
2704,348,2024-11-18,cancelled,4400000
2705,349,2023-06-07,completed,4200000
2706,349,2024-04-24,completed,2100000
2707,349,2024-04-19,completed,6600000
2708,350,2023-08-10,completed,7500000
2709,350,2023-10-31,cancelled,12100000
2710,350,2024-04-15,completed,10500000
2711,351,2023-07-10,completed,16000000
2712,351,2024-01-22,completed,19000000
2713,351,2023-12-13,completed,27000000
2714,351,2024-05-31,cancelled,6000000
2715,351,2024-11-18,completed,45000000
2716,351,2023-06-30,completed,25000000
2717,351,2024-09-10,cancelled,35000000
2718,351,2023-03-27,cancelled,29000000
2719,351,2023-09-21,cancelled,35000000
2720,351,2023-11-26,completed,15000000
2721,352,2024-04-19,completed,10600000
2722,352,2023-01-29,completed,9200000
2723,352,2023-05-14,completed,3200000
2724,352,2024-10-20,completed,1200000
2725,352,2024-04-20,cancelled,14500000
2726,352,2023-04-20,completed,4000000
2727,352,2024-07-10,completed,7900000
2728,352,2023-06-29,cancelled,13200000
2729,352,2023-07-03,completed,12000000
2730,352,2023-01-15,completed,6200000
2731,352,2024-07-13,completed,4000000
2732,352,2023-01-20,cancelled,2400000
2733,353,2024-04-01,cancelled,4000000
2734,353,2024-12-02,completed,3000000
2735,353,2023-08-02,completed,9700000
2736,353,2023-10-13,cancelled,13100000
2737,353,2023-08-16,cancelled,6000000
2738,353,2024-02-12,cancelled,7500000
2739,354,2024-09-22,completed,2100000
2740,354,2024-12-18,completed,4100000
2741,354,2024-10-29,completed,5000000
2742,354,2024-04-09,cancelled,3900000
2743,354,2024-05-15,completed,3700000
2744,354,2023-01-03,completed,6300000
2745,354,2024-08-01,cancelled,3200000
2746,354,2023-06-19,completed,1000000
2747,355,2023-09-01,completed,5900000
2748,355,2023-12-23,cancelled,2400000
2749,355,2023-01-07,cancelled,4200000
2750,355,2023-02-11,completed,8100000
2751,355,2023-08-20,cancelled,10500000
2752,355,2023-02-04,completed,11700000
2753,355,2023-09-09,completed,5400000
2754,356,2024-03-12,completed,10000000
2755,356,2024-07-05,cancelled,10000000
2756,356,2023-10-03,cancelled,3000000
2757,356,2024-08-16,completed,33000000
2758,356,2023-05-01,completed,30000000
2759,356,2023-01-16,completed,28000000
2760,356,2023-04-11,completed,19000000
2761,356,2024-05-08,completed,29000000
2762,356,2024-02-13,completed,5000000
2763,356,2024-09-27,completed,36000000
2764,356,2023-11-19,cancelled,11000000
2765,356,2024-12-23,completed,27000000
2766,357,2023-05-23,completed,4000000
2767,357,2023-02-20,completed,9800000
2768,357,2023-09-15,cancelled,5600000
2769,357,2024-07-12,completed,12900000
2770,357,2024-08-27,completed,4000000
2771,357,2024-05-09,completed,12200000
2772,358,2024-03-16,completed,8700000
2773,358,2023-10-24,cancelled,7500000
2774,358,2024-10-13,completed,9300000
2775,358,2023-11-25,completed,9300000
2776,358,2024-08-21,cancelled,7200000
2777,358,2023-11-23,completed,3600000
2778,358,2024-07-22,completed,3600000
2779,358,2023-12-28,completed,11100000
2780,358,2023-07-04,completed,1200000
2781,358,2023-09-09,cancelled,2400000
2782,358,2024-08-06,completed,1200000
2783,359,2024-02-08,completed,26000000
2784,359,2024-01-05,completed,9000000
2785,359,2023-01-20,completed,5000000
2786,359,2023-03-28,completed,15000000
2787,359,2023-05-18,completed,31000000
2788,359,2024-06-25,completed,33000000
2789,359,2023-02-26,completed,20000000
2790,359,2023-11-30,completed,6000000
2791,359,2024-03-11,completed,12000000
2792,360,2023-01-13,completed,25000000
2793,360,2024-02-03,completed,16000000
2794,360,2024-02-02,completed,36000000
2795,360,2023-07-04,completed,6000000
2796,361,2024-04-29,completed,18000000
2797,361,2024-05-21,completed,8000000
2798,361,2023-06-22,completed,20000000
2799,361,2024-05-23,completed,31000000
2800,362,2023-09-19,completed,500000
2801,362,2023-10-28,cancelled,3900000
2802,362,2023-05-21,completed,1000000
2803,362,2023-06-27,completed,4500000
2804,362,2023-12-12,completed,4800000
2805,362,2023-08-29,completed,800000
2806,362,2023-08-14,completed,1600000
2807,362,2023-02-21,completed,6100000
2808,362,2024-02-10,completed,2400000
2809,362,2024-10-29,cancelled,4800000
2810,362,2024-04-23,completed,3700000
2811,362,2024-06-13,completed,500000
2812,363,2024-12-13,completed,3000000
2813,363,2023-11-12,completed,30000000
2814,363,2024-01-08,completed,11000000
2815,363,2024-03-11,completed,13000000
2816,363,2024-11-12,completed,14000000
2817,363,2023-07-07,completed,27000000
2818,363,2024-10-24,completed,16000000
2819,363,2023-07-30,completed,13000000
2820,363,2024-12-11,completed,27000000
2821,363,2023-01-23,cancelled,17000000
2822,364,2024-12-12,completed,24000000
2823,364,2024-02-16,completed,19000000
2824,364,2024-08-14,cancelled,10000000
2825,364,2023-07-16,cancelled,30000000
2826,365,2024-11-20,cancelled,11000000
2827,365,2024-07-29,completed,16000000
2828,365,2023-01-07,completed,20000000
2829,365,2024-12-13,completed,8000000
2830,366,2024-12-04,cancelled,3000000
2831,366,2023-10-17,completed,17000000
2832,366,2024-07-05,completed,6000000
2833,366,2024-09-13,completed,22000000
2834,366,2023-09-09,cancelled,18000000
2835,366,2023-03-19,completed,6000000
2836,366,2023-01-06,completed,20000000
2837,367,2024-08-16,cancelled,800000
2838,367,2024-01-24,completed,4500000
2839,367,2023-12-03,completed,2500000
2840,367,2023-02-19,completed,1500000
2841,367,2023-03-09,completed,5400000
2842,367,2024-06-23,completed,1500000
2843,367,2024-04-13,completed,4000000
2844,367,2024-03-05,completed,5400000
2845,367,2024-02-20,completed,2400000
2846,367,2023-05-17,cancelled,2300000
2847,367,2024-04-12,completed,2600000
2848,368,2023-11-30,cancelled,12800000
2849,368,2023-09-17,completed,10900000
2850,368,2023-06-16,completed,5500000
2851,368,2024-04-14,completed,1200000
2852,368,2023-09-30,completed,15000000
2853,368,2023-11-22,completed,5700000
2854,369,2024-12-17,completed,28000000
2855,369,2024-06-06,completed,6000000
2856,369,2024-08-06,completed,26000000
2857,369,2023-08-25,completed,49000000
2858,370,2024-08-18,completed,43000000
2859,370,2023-06-19,cancelled,15000000
2860,370,2024-03-02,completed,43000000
2861,370,2024-09-07,completed,30000000
2862,370,2024-07-15,completed,31000000
2863,370,2024-04-06,completed,24000000
2864,370,2024-06-19,cancelled,23000000
2865,370,2023-12-02,completed,20000000
2866,371,2023-01-05,cancelled,9000000
2867,371,2024-11-05,completed,12200000
2868,371,2024-11-08,completed,3000000
2869,372,2023-03-14,completed,1500000
2870,372,2024-08-11,completed,8500000
2871,372,2024-08-28,completed,18000000
2872,372,2023-05-19,completed,4000000
2873,372,2024-12-27,completed,6000000
2874,372,2023-12-11,cancelled,6000000
2875,372,2024-05-11,cancelled,13500000
2876,372,2024-07-26,cancelled,13100000
2877,372,2024-10-26,cancelled,9100000
2878,372,2023-01-05,completed,7500000
2879,372,2024-06-22,completed,14500000
2880,372,2023-10-25,cancelled,3000000
2881,373,2023-11-11,completed,1500000
2882,373,2023-08-19,cancelled,2500000
2883,373,2024-09-25,completed,2800000
2884,373,2023-12-25,completed,4400000
2885,373,2024-08-20,completed,1500000
2886,373,2024-05-10,completed,4600000
2887,374,2023-10-21,completed,1000000
2888,374,2023-01-27,completed,3900000
2889,374,2023-03-20,cancelled,1600000
2890,374,2024-10-06,completed,2100000
2891,374,2024-08-30,completed,3100000
2892,374,2023-12-29,completed,2300000
2893,374,2024-04-07,completed,6800000
2894,374,2023-01-03,completed,1500000
2895,374,2023-01-13,completed,4000000
2896,374,2024-12-29,completed,1600000
2897,375,2024-01-27,completed,2000000
2898,375,2024-07-11,completed,5500000
2899,375,2023-01-13,completed,3400000
2900,375,2024-03-23,completed,2100000
2901,375,2023-05-16,completed,3100000
2902,375,2023-01-22,completed,1000000
2903,375,2024-06-01,completed,5200000
2904,375,2024-07-07,cancelled,2100000
2905,375,2023-07-24,completed,2400000
2906,375,2023-10-10,completed,1600000
2907,375,2024-02-13,completed,800000
2908,375,2024-02-17,completed,6100000
2909,376,2024-05-03,cancelled,12000000
2910,376,2024-05-06,completed,6000000
2911,376,2024-11-26,cancelled,3900000
2912,376,2023-03-07,completed,3600000
2913,376,2023-09-07,completed,13400000
2914,376,2024-08-13,completed,3000000
2915,376,2023-01-14,completed,14500000
2916,376,2023-01-07,completed,10500000
2917,376,2023-09-02,completed,2400000
2918,376,2024-06-27,cancelled,4500000
2919,377,2023-09-30,cancelled,1200000
2920,377,2023-08-10,completed,1200000
2921,377,2023-08-31,completed,8400000
2922,377,2023-06-11,completed,14100000
